,ISO3,year,temp_mean,precip_total,humidity_mean
8489,KAZ,1967,5.7783930460612964,33.14646955050197,5.0005915860335035
8490,KAZ,1968,5.167461649576751,29.235210451588518,4.4925346573193865
8491,KAZ,1969,3.834090169270837,40.8151851470393,4.666722665230433
8492,KAZ,1970,5.434414164225075,27.326310118041874,4.627045194307962
8493,KAZ,1971,5.832625325520951,27.07448741745111,4.655528644720714
8494,KAZ,1972,3.900366719563692,33.84397368836289,4.469968914985656
8495,KAZ,1973,5.67179005940767,36.46504831567654,4.828485171000163
8496,KAZ,1974,4.634955342610795,30.451714701030124,4.592504193385441
8497,KAZ,1975,6.0524307250975085,23.265852099711967,4.410364429155986
8498,KAZ,1976,4.545037841796955,31.432058381142262,4.598508069912591
8499,KAZ,1977,6.319327290852868,29.18433805643872,4.896536022424698
8500,KAZ,1978,6.148688252766988,31.347627802688283,4.788833300272622
8501,KAZ,1979,6.035951232910236,28.591390075462183,4.747566630442938
8502,KAZ,1980,5.922367350260515,27.24699620785034,4.734250217676162
8503,KAZ,1981,6.561219787597679,32.90119592884369,5.188226858774821
8504,KAZ,1982,6.437811787923295,27.277065814814687,4.824522177378336
8505,KAZ,1983,7.3070159912112445,31.98043485599553,5.130378444989524
8506,KAZ,1984,4.978995259602868,28.83556915685406,4.552382300297419
8507,KAZ,1985,5.974722798665425,26.61332740512991,4.579600016276042
8508,KAZ,1986,5.997562662760572,25.894856703871465,4.613268593947091
8509,KAZ,1987,5.926700846354038,33.445127517552486,4.87335256735484
8510,KAZ,1988,6.698381042480435,24.837556699822017,4.903678139050802
8511,KAZ,1989,6.399893697102868,27.109050074614053,4.716018895308177
8512,KAZ,1990,6.6079091389974,33.328638277453145,4.965300162633262
8513,KAZ,1991,6.370233154296955,23.575976124220688,4.746700525283815
8514,KAZ,1992,5.893963114420387,26.135444930332596,4.671645402908325
8515,KAZ,1993,5.041075642903593,34.5861880109623,4.734235703945159
8516,KAZ,1994,5.665872192382835,33.8952710326339,4.7239583532015486
8517,KAZ,1995,6.695041910807333,29.06927932235702,4.947409013907116
8518,KAZ,1996,4.785440063476528,39.20534263306763,4.686205158631006
8519,KAZ,1997,7.1492401123045966,34.886864361851636,4.919337431589763
8520,KAZ,1998,6.516913350423181,36.820438783024635,4.866361240545909
8521,KAZ,1999,6.910951232910236,38.7695072654424,4.998896201451619
8522,KAZ,2000,6.645539855957111,43.341705059447136,4.991129557291666
8523,KAZ,2001,6.736411031087357,40.69739725764523,5.017694115638734
8524,KAZ,2002,7.261104838053427,43.64222102117306,4.923391292492549
8525,KAZ,2003,6.324688212076751,44.53449611219183,4.993874768416087
8526,KAZ,2004,7.359783426920615,43.316217374012915,5.189537922541299
8527,KAZ,2005,6.74672342936185,45.35057818429778,5.253538558880488
8528,KAZ,2006,6.925134277343602,42.56082425081329,5.220997343460717
8529,KAZ,2007,7.0343007405599,33.051246140757925,5.028906941413879
